label,text,text_normalized,text_clean,lexicon_score,num_chars,num_words,num_sentences,has_phone,has_url,has_money,has_free,uppercase_ratio,punct_density,digit_ratio,exclamation_count,all_caps_words,avg_word_len,currency_count
spam,"5 Ton Polyphonic hàng đầu miễn phí Gọi 087018728737, Tỷ lệ quốc gia.","5 ton polyphonic hàng đầu miễn phí gọi 087018728737, tỷ lệ quốc gia.",ton polyphonic hàng_đầu miễn_phí gọi tỷ_lệ quốc_gia,1.356957229673389,68,13,2,0,0,0,1,0.058823529411764705,0.0,0.19117647058823528,0,0,4.3076923076923075,1
ham,Tất cả tốt nhất 4 TMR lái xe của bạn :-),tất cả tốt nhất 4 tmr lái xe của bạn :-),tất_cả tmr lái_xe,-1.3380057832382584,40,11,1,0,0,0,0,0.1,0.0,0.025,0,1,2.727272727272727,0
ham,Y? Bạn ở đâu tại Dogbreath?,y? bạn ở đâu tại dogbreath?,dogbreath,0.0,27,6,3,0,0,0,0,0.1111111111111111,0.07407407407407407,0.0,0,1,3.6666666666666665,1
ham,OMG tôi muốn hét lên.,omg tôi muốn hét lên.,omg hét,-0.7207170575134043,21,5,2,0,0,0,0,0.14285714285714285,0.0,0.0,0,1,3.4,0
ham,Nói chung không có một.,nói chung không có một.,nói_chung,-1.2932832096649056,23,5,2,0,0,0,0,0.043478260869565216,0.0,0.0,0,0,3.8,1
ham,Nó thực sự khiến tôi thất vọng khi đi xung quanh.,nó thực sự khiến tôi thất vọng khi đi xung quanh.,thực_sự thất_vọng đi xung_quanh,-0.5346462561272616,49,11,2,0,0,0,0,0.02040816326530612,0.0,0.0,0,0,3.5454545454545454,3
spam,"Khách hàng Orange, bây giờ bạn có thể yêu cầu nâng cấp điện thoại camera miễn phí của bạn cho lòng trung thành của bạn.","khách hàng orange, bây giờ bạn có thể yêu cầu nâng cấp điện thoại camera miễn phí của bạn cho lòng trung thành của bạn.",khách_hàng orange bây_giờ có_thể yêu_cầu nâng_cấp điện_thoại camera miễn_phí trung_thành,1.3268959649870364,119,25,2,0,0,0,1,0.01680672268907563,0.0,0.0,0,0,3.8,2
ham,\ Petey Boy ở đó,\ petey boy ở đó,petey boy,-0.13784126176053527,16,5,1,0,0,0,0,0.125,0.0,0.0,0,0,2.4,1
ham,Ok tôi tin tưởng bạn b4 Tôi rời khỏi nhà của tôi.,ok tôi tin tưởng bạn b4 tôi rời khỏi nhà của tôi.,ok tin_tưởng rời,-1.3797153800216886,49,12,2,0,0,0,0,0.04081632653061224,0.0,0.02040816326530612,0,0,3.1666666666666665,2
ham,"\ Gimme một vài \ ""was & lt;#& gt; vài phút trước""","\ gimme một vài \ ""was & lt;#& gt; vài phút trước""",gimme một_vài was lt gt phút,-1.374943142098729,50,12,1,0,0,0,0,0.02,0.06,0.0,0,0,3.25,0
spam,Cơ hội cuối cùng!,cơ hội cuối cùng!,cơ_hội cuối_cùng,0.26283912083955374,17,4,2,0,0,0,0,0.058823529411764705,0.058823529411764705,0.0,1,0,3.5,0
ham,Appt là tại & lt; thời gian & gt;,appt là tại & lt; thời gian & gt;,appt lt thời_gian gt,-2.1538256166284664,33,9,1,0,0,0,0,0.030303030303030304,0.06060606060606061,0.0,0,0,2.7777777777777777,0
spam,Miễn phí cho tuần đầu tiên!,miễn phí cho tuần đầu tiên!,miễn_phí tuần đầu_tiên,1.1140958702082624,27,6,2,0,0,0,1,0.037037037037037035,0.037037037037037035,0.0,1,0,3.6666666666666665,1
spam,Bạn đã giành được một giải thưởng £ 200 được đảm bảo hoặc thậm chí Å £ 1000 Cash để nhận Giải thưởng UR Gọi miễn phí theo số 08000407165 (18+) 2 Stop GetStop trên 88222 PHP.,bạn đã giành được một giải thưởng £ 200 được đảm bảo hoặc thậm chí å £ 1000 cash để nhận giải thưởng ur gọi miễn phí theo số 08000407165 (18+) 2 stop getstop trên 88222 php.,giành giải_thưởng đảm_bảo thậm_chí cash giải_thưởng ur gọi miễn_phí stop getstop php,2.2218065144321684,173,37,2,0,0,0,1,0.07514450867052024,0.0,0.15028901734104047,0,2,3.7027027027027026,7
ham,Tôi đã làm việc 3D của nó rất imp,tôi đã làm việc 3d của nó rất imp,làm_việc imp,-0.18738671308265073,33,9,1,0,0,0,0,0.06060606060606061,0.0,0.030303030303030304,0,1,2.7777777777777777,1
ham,"chắc chắn, nhưng hãy chắc chắn rằng anh ấy biết chúng tôi chưa hút thuốc","chắc chắn, nhưng hãy chắc chắn rằng anh ấy biết chúng tôi chưa hút thuốc",chắc_chắn chắc_chắn chúng_tôi hút thuốc,-0.8611697479668854,72,15,1,0,0,0,0,0.0,0.0,0.0,0,0,3.8666666666666667,0
ham,Boooo bạn luôn làm việc.,boooo bạn luôn làm việc.,boooo làm_việc,-0.19038660031532836,24,5,2,0,0,0,0,0.041666666666666664,0.0,0.0,0,0,4.0,0
ham,Tôi đang nghỉ một nửa ngày Bec Tôi không khỏe,tôi đang nghỉ một nửa ngày bec tôi không khỏe,nghỉ nửa bec không_khỏe,-0.04566784301652136,45,10,1,0,0,0,0,0.06666666666666667,0.0,0.0,0,0,3.6,3
ham,Ugh Tôi không muốn ra khỏi giường.,ugh tôi không muốn ra khỏi giường.,ugh giường,-0.9080637822341098,34,7,2,0,0,0,0,0.058823529411764705,0.0,0.0,0,0,4.0,2
ham,S :) s.nervous & lt;#& gt;,s :) s.nervous & lt;#& gt;,nervous lt gt,-2.513704082258341,26,6,2,0,0,0,0,0.038461538461538464,0.11538461538461539,0.0,0,0,3.5,0
ham,"Vì vậy, có một chiếc nhẫn đi kèm với trang phục của các chàng trai.","vì vậy, có một chiếc nhẫn đi kèm với trang phục của các chàng trai.",vì_vậy nhẫn đi kèm trang_phục chàng trai,-0.7985169663529986,67,15,2,0,0,0,0,0.014925373134328358,0.0,0.0,0,0,3.533333333333333,2
spam,Xin chúc mừng bạn đã được trao £ 500 của CD quà tặng và mục nhập miễn phí 2 £ 100 £ 100 hàng tuần của chúng tôi.,xin chúc mừng bạn đã được trao £ 500 của cd quà tặng và mục nhập miễn phí 2 £ 100 £ 100 hàng tuần của chúng tôi.,chúc_mừng trao cd quà tặng mục_nhập miễn_phí hàng tuần chúng_tôi,1.3258103730986353,112,28,2,0,0,0,1,0.026785714285714284,0.0,0.08928571428571429,0,1,3.0357142857142856,5
ham,Tôi mượn túi của bạn ok.,tôi mượn túi của bạn ok.,mượn túi ok,-1.4620020726655305,24,6,2,0,0,0,0,0.041666666666666664,0.0,0.0,0,0,3.1666666666666665,1
spam,U đã được trả giá bởi Simonwatson5120 trên DVD DVD của Shinco.,u đã được trả giá bởi simonwatson5120 trên dvd dvd của shinco.,trả_giá simonwatson dvd dvd shinco,0.22092241262669296,62,12,2,0,0,0,0,0.14516129032258066,0.0,0.06451612903225806,0,2,4.25,2
ham,Boytoy của tôi đâu?,boytoy của tôi đâu?,boytoy,-0.9748294785463711,19,4,2,0,0,0,0,0.05263157894736842,0.05263157894736842,0.0,0,0,4.0,1
ham,"Anh ấy có rất nhiều người đã qua sử dụng, nhưng người mẫu không giúp được gì.","anh ấy có rất nhiều người đã qua sử dụng, nhưng người mẫu không giúp được gì.",sử_dụng người_mẫu giúp,-0.07714250483901001,77,17,2,0,0,0,0,0.012987012987012988,0.0,0.0,0,0,3.588235294117647,3
ham,"Ngoài ra, bạn đang mang Galileo hoặc Dobby","ngoài ra, bạn đang mang galileo hoặc dobby",ngoài_ra galileo dobby,-0.32094330987188685,42,8,1,0,0,0,0,0.07142857142857142,0.0,0.0,0,0,4.375,1
ham,Vậy tại sao bạn không trả lời,vậy tại sao bạn không trả lời,tại_sao trả_lời,0.19423856008281132,29,7,1,0,0,0,0,0.034482758620689655,0.0,0.0,0,0,3.2857142857142856,1
ham,\ Boo babe!,\ boo babe!,boo babe,-0.3060773800711417,11,3,2,0,0,0,0,0.09090909090909091,0.09090909090909091,0.0,1,0,3.0,0
ham,Chào buổi chiều Starshine!,chào buổi chiều starshine!,chào chiều starshine,-1.14185515896744,26,4,2,0,0,0,0,0.07692307692307693,0.038461538461538464,0.0,1,0,5.75,0
ham,Trên đường nên không thể txt,trên đường nên không thể txt,đường không_thể txt,-0.10384154382557205,28,6,1,0,0,0,0,0.03571428571428571,0.0,0.0,0,0,3.8333333333333335,2
spam,SMSService.,smsservice.,smsservice,0.0,11,1,2,0,0,0,0,0.36363636363636365,0.0,0.0,0,0,11.0,0
spam,25p 4 Alfie Moon's Children in Need Song On Ur Mob.,25p 4 alfie moon's children in need song on ur mob.,alfie moon children in need song on ur mob,1.8655658571105411,51,11,2,0,0,0,0,0.1568627450980392,0.0,0.058823529411764705,0,0,3.727272727272727,0
ham,Hmm .. bit và mảnh lol ... * thở dài * ...,hmm .. bit và mảnh lol ... * thở dài * ...,hmm bit mảnh lol thở_dài,-1.259895986350847,42,12,9,0,0,0,0,0.023809523809523808,0.047619047619047616,0.0,0,0,2.5833333333333335,0
ham,Hahaha.. Sử dụng bộ não của bạn thân yêu,hahaha.. sử dụng bộ não của bạn thân yêu,hahaha sử_dụng bộ_não thân_yêu,-0.6290445938496794,40,9,3,0,0,0,0,0.05,0.0,0.0,0,0,3.5555555555555554,0
ham,Chào.,chào.,chào,-0.892591380309399,5,1,2,0,0,0,0,0.2,0.0,0.0,0,0,5.0,0
ham,"Xin lỗi ánh sáng chuyển sang màu xanh lá cây, ý tôi là một người bạn khác muốn & lt;#& gt;","xin lỗi ánh sáng chuyển sang màu xanh lá cây, ý tôi là một người bạn khác muốn & lt;#& gt;",xin_lỗi ánh_sáng màu xanh lá lt gt,-1.403439239445629,90,21,1,0,0,0,0,0.011111111111111112,0.03333333333333333,0.0,0,0,3.3333333333333335,1
ham,Cảm ơn hôm qua thưa ngài.,cảm ơn hôm qua thưa ngài.,cảm_ơn hôm_qua thưa ngài,-1.2171315774457323,25,6,2,0,0,0,0,0.04,0.0,0.0,0,0,3.3333333333333335,0
spam,Bạn có một người ngưỡng mộ bí mật.,bạn có một người ngưỡng mộ bí mật.,ngưỡng_mộ bí_mật,1.3985053955845244,34,8,2,0,0,0,0,0.029411764705882353,0.0,0.0,0,0,3.375,0
ham,Xin chào Mate ITS RV Bạn đã có một hol tốt đẹp chỉ một tin nhắn 3 nói xin chào coz havenåõt đã gửi u 1 trong nhiều thời đại bắt đầu lái xe vì vậy hãy ở lại đường! RVX,xin chào mate its rv bạn đã có một hol tốt đẹp chỉ một tin nhắn 3 nói xin chào coz havenåõt đã gửi u 1 trong nhiều thời đại bắt đầu lái xe vì vậy hãy ở lại đường! rvx,chào mate its rv hol tốt_đẹp nhắn chào coz haven õt gửi thời_đại bắt_đầu lái_xe vì_vậy đường rvx,-0.4223895422026574,166,41,2,0,0,0,0,0.06626506024096386,0.006024096385542169,0.012048192771084338,1,3,3.073170731707317,6
spam,"Chủ sở hữu chứng từ thân mến, để yêu cầu đề nghị tuần này, tại PC của bạn, vui lòng truy cập http://www.e-tlp.co.uk/expressoffer ts & cs áp dụng.","chủ sở hữu chứng từ thân mến, để yêu cầu đề nghị tuần này, tại pc của bạn, vui lòng truy cập http://www.e-tlp.co.uk/expressoffer ts & cs áp dụng.",chủ sở_hữu chứng thân_mến yêu_cầu đề_nghị tuần pc vui_lòng truy_cập url ts cs áp_dụng,1.2450059029976288,145,28,5,0,1,0,0,0.020689655172413793,0.006896551724137931,0.0,0,1,4.214285714285714,3
ham,Cảm ơn bạn rất nhiều.,cảm ơn bạn rất nhiều.,cảm_ơn,-0.6160514844108598,21,5,2,0,0,0,0,0.047619047619047616,0.0,0.0,0,0,3.4,0
ham,Chắc chắn kết quả sẽ cung cấp :),chắc chắn kết quả sẽ cung cấp :),chắc_chắn kết_quả cung_cấp,-0.6073207492166225,32,8,1,0,0,0,0,0.03125,0.0,0.0,0,0,3.125,1
ham,Chào buổi sáng thân yêu của tôi ........... có một tuyệt vời & amp;,chào buổi sáng thân yêu của tôi ........... có một tuyệt vời & amp;,chào thân_yêu tuyệt_vời amp,-1.6158759793400463,67,14,12,0,0,0,0,0.014925373134328358,0.014925373134328358,0.0,0,0,3.857142857142857,0
spam,Bạn có muốn 750 bất cứ lúc nào bất kỳ mạng nào,bạn có muốn 750 bất cứ lúc nào bất kỳ mạng nào,bất_cứ lúc_nào bất_kỳ mạng,-0.07535582564330179,46,12,1,0,0,0,0,0.021739130434782608,0.0,0.06521739130434782,0,0,2.9166666666666665,1
ham,"Thưa ông, tôi đã trễ trả tiền thuê nhà trong vài tháng qua và phải trả $ & lt;#& gt;","thưa ông, tôi đã trễ trả tiền thuê nhà trong vài tháng qua và phải trả $ & lt;#& gt;",thưa trễ tiền thuê lt gt,-1.7310281315142555,84,20,1,0,0,0,0,0.011904761904761904,0.047619047619047616,0.0,0,0,3.25,2
spam,Chúng tôi đã cố gắng liên hệ với bạn RE đề nghị video mới của chúng tôi Điện thoại 750 bất cứ lúc nào bất kỳ mạng nào MINS một nửa giá cho thuê máy quay phim gọi 08000930705 hoặc trả lời cho giao hàng Thứ tư,chúng tôi đã cố gắng liên hệ với bạn re đề nghị video mới của chúng tôi điện thoại 750 bất cứ lúc nào bất kỳ mạng nào mins một nửa giá cho thuê máy quay phim gọi 08000930705 hoặc trả lời cho giao hàng thứ tư,chúng_tôi cố_gắng liên_hệ re đề_nghị video chúng_tôi điện_thoại bất_cứ lúc_nào bất_kỳ mạng mins nửa giá thuê máy quay_phim gọi trả_lời giao hàng thứ_tư,0.5342410630639024,207,47,1,0,0,0,0,0.043478260869565216,0.0,0.06763285024154589,0,2,3.425531914893617,4
spam,"Cơ hội cuối cùng 2 Yêu cầu Ur Å trị giá £ 150 Vouchers-Text-Text Có đến 85023 ngay bây giờ! Savamob-thành viên cung cấp di động T CS 08717898035. Å £ 3,00 Sub.","cơ hội cuối cùng 2 yêu cầu ur å trị giá £ 150 vouchers-text-text có đến 85023 ngay bây giờ! savamob-thành viên cung cấp di động t cs 08717898035. å £ 3,00 sub.",cơ_hội cuối_cùng yêu_cầu ur trị_giá vouchers text text bây_giờ savamob thành_viên cung_cấp di_động cs sub,1.6759009017587019,159,33,4,0,0,0,0,0.0880503144654088,0.006289308176100629,0.14465408805031446,1,1,3.8484848484848486,4
ham,Tôi yêu bạn rất nhiều bạn không hiểu bạn đặc biệt như thế nào,tôi yêu bạn rất nhiều bạn không hiểu bạn đặc biệt như thế nào,yêu đặc_biệt thế_nào,-0.5854446027160902,61,14,1,0,0,0,0,0.01639344262295082,0.0,0.0,0,0,3.4285714285714284,2
ham,"Xin vui lòng gửi cho tôi một thư toàn diện về người tôi đang trả tiền, khi nào và bao nhiêu.","xin vui lòng gửi cho tôi một thư toàn diện về người tôi đang trả tiền, khi nào và bao nhiêu.",vui_lòng gửi thư toàn_diện tiền bao_nhiêu,-0.6341030914543487,92,21,2,0,0,0,0,0.010869565217391304,0.0,0.0,0,0,3.4285714285714284,2
ham,Mẹ của chúng tôi đã qua đời đêm qua.,mẹ của chúng tôi đã qua đời đêm qua.,mẹ chúng_tôi qua_đời đêm,-0.4421606460495789,36,9,2,0,0,0,0,0.027777777777777776,0.0,0.0,0,0,3.111111111111111,3
spam,Cấp bách!,cấp bách!,cấp_bách,2.714049975567565,9,2,2,0,0,0,0,0.1111111111111111,0.1111111111111111,0.0,1,0,4.0,0
ham,K.k :) khi nào bạn đi?,không.không :) khi nào bạn đi?,đi,-1.472020911036558,22,6,3,0,0,1,0,0.045454545454545456,0.045454545454545456,0.0,0,0,2.8333333333333335,4
ham,Trong khi đó trong bộ shit: Xavier quyết định cho chúng tôi & lt;#& gt;,trong khi đó trong bộ shit: xavier quyết định cho chúng tôi & lt;#& gt;,shit xavier quyết_định chúng_tôi lt gt,-1.7267052416273454,71,15,1,0,0,0,0,0.028169014084507043,0.04225352112676056,0.0,0,0,3.8,3
ham,"Bụng tôi đã bị chấn thương quá nhiều, tôi thề là tôi không thể ăn.","bụng tôi đã bị chấn thương quá nhiều, tôi thề là tôi không thể ăn.",bụng chấn_thương thề không_thể,-0.5908318058969289,66,15,2,0,0,0,0,0.015151515151515152,0.0,0.0,0,0,3.466666666666667,2
ham,Tôi đang ở văn phòng :) Có chuyện gì vậy..msg tôi bây giờ. Tôi sẽ gọi cho bạn vào giờ nghỉ :).,tôi đang ở văn phòng :) có chuyện gì vậy..msg tôi bây giờ. tôi sẽ gọi cho bạn vào giờ nghỉ :).,văn_phòng msg bây_giờ gọi nghỉ,-0.2023927745802267,94,22,5,0,0,0,0,0.031914893617021274,0.0,0.0,0,0,3.3181818181818183,1
ham,"Tôi là thật, em yêu!","tôi là thật, em yêu!",yêu,-1.1315279304524282,20,5,2,0,0,0,0,0.05,0.05,0.0,1,0,3.2,0
ham,Không DA nếu bạn chạy nó kích hoạt phiên bản đầy đủ DA.,không da nếu bạn chạy nó kích hoạt phiên bản đầy đủ da.,da chạy kích_hoạt phiên_bản đầy_đủ da,-0.3282473963648839,55,13,2,0,0,0,0,0.09090909090909091,0.0,0.0,0,2,3.3076923076923075,4
ham,\ Ah em bé tội nghiệp! Hy vọng Urfeeling Bettersn luv!,\ ah em bé tội nghiệp! hy vọng urfeeling bettersn luv!,ah bé tội_nghiệp hy_vọng urfeeling bettersn luv,-1.128375221314894,54,11,3,0,0,0,0,0.07407407407407407,0.037037037037037035,0.0,2,0,4.0,0
ham,Dừng câu chuyện.,dừng câu chuyện.,dừng câu_chuyện,-0.5233037025618501,16,3,2,0,0,0,0,0.0625,0.0,0.0,0,0,4.666666666666667,0
spam,Nói chuyện gợi cảm !!,nói chuyện gợi cảm !!,nói_chuyện gợi_cảm,0.4318758798336471,21,5,3,0,0,0,0,0.047619047619047616,0.09523809523809523,0.0,2,0,3.4,0
ham,Sẽ đưa em bé của bạn ra ngoài?,sẽ đưa em bé của bạn ra ngoài?,bé,-1.910922837716706,30,8,2,0,0,0,0,0.03333333333333333,0.03333333333333333,0.0,0,0,2.875,1
ham,Hai nana ngày mai tôi đến vào sáng.,hai nana ngày ngày mai tôi đến vào sáng.,hai nana ngày_mai,-1.0615098915804133,35,8,2,0,0,0,0,0.02857142857142857,0.0,0.0,0,0,3.5,1
ham,Thìa thì không sao chứ?,thìa thì không sao chứ?,thìa,-0.68714740609459,23,5,2,0,0,0,0,0.043478260869565216,0.043478260869565216,0.0,0,0,3.8,1
ham,Anh ấy vừa nói ai đó được đặt tên là Tampa,anh ấy vừa nói ai đó được đặt tên là tampa,tampa,-0.8412980859218483,42,11,1,0,0,0,0,0.047619047619047616,0.0,0.0,0,0,2.909090909090909,3
ham,Trong công việc bây giờ.,trong công việc bây giờ.,công_việc bây_giờ,-0.39146516296958855,24,5,2,0,0,0,0,0.041666666666666664,0.0,0.0,0,0,4.0,0
ham,Anh trai của bạn là một thiên tài,anh trai của bạn là một thiên tài,anh_trai thiên_tài,-0.19673277958872698,33,8,1,0,0,0,0,0.030303030303030304,0.0,0.0,0,0,3.25,0
ham,"Bạn đã tìm hiểu thời gian của xe buýt ở Coz, tôi cần phải sắp xếp một số thứ.","bạn đã tìm hiểu thời gian của xe buýt ở coz, tôi cần phải sắp xếp một số thứ.",tìm_hiểu thời_gian xe_buýt coz sắp_xếp một_số,-1.0295394613030149,77,19,2,0,0,0,0,0.025974025974025976,0.0,0.0,0,0,3.1052631578947367,1
ham,Gần đây anh chàng tôi đã nhìn thấy một Corvettes Lotta,gần đây anh chàng tôi đã nhìn thấy một corvettes lotta,anh_chàng corvettes lotta,-0.3822265784910101,54,11,1,0,0,0,0,0.05555555555555555,0.0,0.0,0,0,4.0,2
spam,Xin chúc mừng bạn được trao tặng cung cấp CDS từ Virgin Records hoặc một món quà bí ẩn được đảm bảo cuộc gọi 09061104283 TS & CS www.smsco.net,xin chúc mừng bạn được trao tặng cung cấp cds từ virgin records hoặc một món quà bí ẩn được đảm bảo cuộc gọi 09061104283 ts & cs www.smsco.net,chúc_mừng trao_tặng cung_cấp cds virgin records món quà bí_ẩn đảm_bảo cuộc_gọi ts cs url,1.1829205748429266,142,29,3,0,1,0,1,0.07042253521126761,0.007042253521126761,0.07746478873239436,0,3,3.9310344827586206,3
ham,"Tương tự ở đây, nhưng tôi xem xét các bức tường và boongke và shit quan trọng chỉ vì tôi không bao giờ chơi yên bình nhưng tôi đoán vị trí của bạn đủ cao để nó không quan trọng","tương tự ở đây, nhưng tôi xem xét các bức tường và boongke và shit quan trọng chỉ vì tôi không bao giờ chơi yên bình nhưng tôi đoán vị trí của bạn đủ cao để nó không quan trọng",tương_tự xem_xét tường boongke shit quan_trọng bao_giờ yên bình đoán vị_trí quan_trọng,-0.4447868319837647,176,40,1,0,0,0,0,0.005681818181818182,0.0,0.0,0,0,3.425,7
spam,Xin chào.,xin chào.,chào,-0.892591380309399,9,2,2,0,0,0,0,0.1111111111111111,0.0,0.0,0,0,4.0,0
spam,Bạn muốn gì cho xmas?,bạn muốn gì cho xmas?,xmas,1.7107478667037803,21,5,2,0,0,0,0,0.047619047619047616,0.047619047619047616,0.0,0,0,3.4,0
ham,Nó sẽ tốt ... không có vấn đề gì..nhưng vẫn cần ít kinh nghiệm để hiểu tiếng nói của khách hàng Mỹ ...,nó sẽ tốt ... không có vấn đề gì..nhưng vẫn cần ít kinh nghiệm để hiểu tiếng nói của khách hàng mỹ ...,vấn_đề kinh_nghiệm tiếng_nói khách_hàng mỹ,-0.2993286631579097,102,23,9,0,0,0,0,0.0196078431372549,0.0,0.0,0,0,3.4782608695652173,5
ham,Tôi sẽ nhắn tin cho bạn khi tôi bỏ x tắt,tôi sẽ nhắn tin cho bạn khi tôi bỏ x tắt,nhắn_tin tắt,-0.7542023705664964,40,11,1,0,0,0,0,0.025,0.0,0.0,0,0,2.727272727272727,1
ham,Ugh đã là một ngày dài.,ugh đã là một ngày dài.,ugh,-0.9748294785463711,23,6,2,0,0,0,0,0.043478260869565216,0.0,0.0,0,0,3.0,1
ham,Nói chuyện với bản thân ít nhất một lần trong một ngày ... !!!,nói chuyện với bản thân ít nhất một lần trong một ngày ... !!!,nói_chuyện bản_thân ít_nhất,-0.4519575059084227,62,14,7,0,0,0,0,0.016129032258064516,0.04838709677419355,0.0,3,0,3.5,0
ham,Bạn đang ở trong Castor?,bạn đang ở trong castor?,castor,0.0059997744653552685,24,5,2,0,0,0,0,0.08333333333333333,0.041666666666666664,0.0,0,0,4.0,1
spam,"Bạn có một người ngưỡng mộ bí mật, người đang tìm kiếm 2 người liên lạc với bạn, họ đã tiết lộ ai nghĩ rằng bạn rất đặc biệt gọi vào ngày 09058094565","bạn có một người ngưỡng mộ bí mật, người đang tìm kiếm 2 người liên lạc với bạn, họ đã tiết lộ ai nghĩ rằng bạn rất đặc biệt gọi vào ngày 09058094565",ngưỡng_mộ bí_mật tìm_kiếm liên_lạc tiết_lộ đặc_biệt gọi,1.2815992162998637,149,33,1,0,0,0,0,0.006711409395973154,0.0,0.08053691275167785,0,0,3.5454545454545454,4
spam,"Bạn có một người ngưỡng mộ bí mật, người đang tìm kiếm 2 người liên lạc với bạn, ai là người mà họ tiết lộ ai nghĩ bạn rất đặc biệt vào ngày 09065171142-Stopsms-08","bạn có một người ngưỡng mộ bí mật, người đang tìm kiếm 2 người liên lạc với bạn, ai là người mà họ tiết lộ ai nghĩ bạn rất đặc biệt vào ngày 09065171142-stopsms-08",ngưỡng_mộ bí_mật tìm_kiếm liên_lạc tiết_lộ đặc_biệt stopsms,1.2723137712673906,163,34,1,0,0,0,0,0.012269938650306749,0.0,0.08588957055214724,0,0,3.823529411764706,3
spam,Nhắc nhở: Bạn chưa tải xuống nội dung bạn đã trả tiền.,nhắc nhở: bạn chưa tải xuống nội dung bạn đã trả tiền.,nhắc_nhở tải nội_dung tiền,0.3129722004029122,54,12,2,0,0,0,0,0.037037037037037035,0.0,0.0,0,0,3.5833333333333335,1
ham,Tôi thích mát xa.,tôi thích mát xa.,mát,-0.8412980859218483,17,4,2,0,0,0,0,0.058823529411764705,0.0,0.0,0,0,3.5,0
ham,Anh bạn chúng ta nên đi Sup một lần nữa,anh bạn chúng ta nên đi sup một lần nữa,chúng_ta đi sup,-1.3984901791320574,39,10,1,0,0,0,0,0.05128205128205128,0.0,0.0,0,0,3.0,1
ham,Yoyyooo u biết cách thay đổi quyền cho một ổ đĩa trong mac.,yoyyooo u biết cách thay đổi quyền cho một ổ đĩa trong mac.,yoyyooo thay_đổi quyền ổ_đĩa mac,-0.2929051771814737,59,13,2,0,0,0,0,0.01694915254237288,0.0,0.0,0,0,3.6153846153846154,2
ham,Gibbs chưa bán.Mike Hussey,gibbs chưa bán.mike hussey,gibbs mike hussey,0.37020394586627337,26,4,2,0,0,0,0,0.11538461538461539,0.0,0.0,0,0,5.75,1
ham,Tôi thích nói chuyện PA nhưng không thể.,tôi thích nói chuyện pa nhưng không thể.,nói_chuyện pa không_thể,-1.4077072860668594,40,8,2,0,0,0,0,0.075,0.0,0.0,0,1,4.125,1
ham,Y dun cắt quá ngắn leh.,y dun cắt quá ngắn leh.,dun cắt ngắn leh,-1.7156909276097732,23,6,2,0,0,0,0,0.043478260869565216,0.0,0.0,0,0,3.0,0
ham,Bạn không thể tin được faglord,bạn không thể tin được faglord,không_thể faglord,-0.8158045074677208,30,6,1,0,0,0,0,0.03333333333333333,0.0,0.0,0,0,4.166666666666667,2
ham,Vợ. Làm thế nào cô ấy biết thời gian giết người chính xác,vợ. làm thế nào cô ấy biết thời gian giết người chính xác,vợ thế_nào thời_gian giết chính_xác,-0.9044403291256013,57,13,2,0,0,0,0,0.03508771929824561,0.0,0.0,0,0,3.4615384615384617,0
ham,Tại sao bạn hỏi Công chúa?,tại sao bạn hỏi công chúa?,tại_sao công_chúa,-1.3590147794451375,26,6,2,0,0,0,0,0.07692307692307693,0.038461538461538464,0.0,0,0,3.5,0
ham,Tôi là công chúa tuyệt vời!,tôi là công chúa tuyệt vời!,công_chúa tuyệt_vời,-1.430102023835409,27,6,2,0,0,0,0,0.037037037037037035,0.037037037037037035,0.0,1,0,3.6666666666666665,0
ham,Không sao thì tôi biết bạn đang bận nhưng tôi thực sự quá chán nên tôi tin tưởng bạn.,không sao thì tôi biết bạn đang bận nhưng tôi thực sự quá chán nên tôi tin tưởng bạn.,bận thực_sự chán tin_tưởng,-0.3904916145968844,85,19,2,0,0,0,0,0.011764705882352941,0.0,0.0,0,0,3.526315789473684,2
ham,Không g có lớp sớm vào ngày mai và do đó không nên cố gắng hút thuốc tại & lt;#& gt;,không g có lớp sớm vào ngày ngày mai và do đó không nên cố gắng hút thuốc tại & lt;#& gt;,lớp ngày_mai cố_gắng hút thuốc lt gt,-1.5151774916432692,84,21,1,0,0,0,0,0.011904761904761904,0.03571428571428571,0.0,0,0,3.0476190476190474,3
ham,Suy nghĩ tuyệt vời- \ biết ơn rằng bạn không có mọi thứ bạn muốn.,suy nghĩ tuyệt vời- \ biết ơn rằng bạn không có mọi thứ bạn muốn.,suy_nghĩ tuyệt_vời biết_ơn,-0.8014291341754881,65,15,2,0,0,0,0,0.015384615384615385,0.0,0.0,0,0,3.4,1
ham,Hy vọng bạn đang có một tuần tốt lành.,hy vọng bạn đang có một tuần tốt lành.,hy_vọng tuần tốt_lành,-0.7297198803476245,38,9,2,0,0,0,0,0.02631578947368421,0.0,0.0,0,0,3.3333333333333335,1
ham,Tôi đã quen với nó.,tôi đã quen với nó.,quen,-0.5817868904367639,19,5,2,0,0,0,0,0.05263157894736842,0.0,0.0,0,0,3.0,1
ham,Đêm thứ năm?,đêm thứ năm?,đêm,-1.1979730298605809,12,3,2,0,0,0,0,0.08333333333333333,0.08333333333333333,0.0,0,0,3.3333333333333335,1
